Object,Filter,MJD,Flux,Error,Tel,Obs
MR_2251-178,V,59477.969554, 4.323, 0.062,1m010,cpt
MR_2251-178,V,59477.969554, 4.337, 0.062,1m010,cpt
MR_2251-178,V,59477.970562, 5.450, 0.069,1m010,cpt
MR_2251-178,V,59477.970562, 5.461, 0.070,1m010,cpt
MR_2251-178,V,59478.252173, 5.224, 0.197,1m008,elp
MR_2251-178,V,59478.252173, 5.237, 0.197,1m008,elp
MR_2251-178,V,59478.253181, 5.164, 0.195,1m008,elp
MR_2251-178,V,59478.253181, 5.176, 0.196,1m008,elp
MR_2251-178,V,59479.611827, 4.828, 0.020,1m011,coj
MR_2251-178,V,59479.611827, 4.827, 0.020,1m011,coj
MR_2251-178,V,59479.612847, 4.817, 0.019,1m011,coj
MR_2251-178,V,59479.612847, 4.812, 0.019,1m011,coj
MR_2251-178,V,59480.166254, 4.899, 0.016,1m005,lsc
MR_2251-178,V,59480.166254, 4.901, 0.016,1m005,lsc
MR_2251-178,V,59480.167273, 4.941, 0.016,1m005,lsc
MR_2251-178,V,59480.167273, 4.936, 0.016,1m005,lsc
MR_2251-178,V,59481.172501, 4.956, 0.014,1m009,lsc
MR_2251-178,V,59481.172501, 4.950, 0.014,1m009,lsc
MR_2251-178,V,59481.173498, 4.926, 0.014,1m009,lsc
MR_2251-178,V,59481.173498, 4.926, 0.014,1m009,lsc
MR_2251-178,V,59482.641474, 4.663, 0.055,1m011,coj
MR_2251-178,V,59482.641474, 4.663, 0.055,1m011,coj
MR_2251-178,V,59482.642482, 4.805, 0.023,1m011,coj
MR_2251-178,V,59482.642482, 4.810, 0.023,1m011,coj
MR_2251-178,V,59484.204356, 4.962, 0.012,1m009,lsc
MR_2251-178,V,59484.204356, 4.968, 0.012,1m009,lsc
MR_2251-178,V,59484.205353, 4.967, 0.012,1m009,lsc
MR_2251-178,V,59484.205353, 4.957, 0.012,1m009,lsc
MR_2251-178,V,59485.255907, 4.884, 0.020,1m008,elp
MR_2251-178,V,59485.255907, 4.887, 0.020,1m008,elp
MR_2251-178,V,59485.256916, 4.879, 0.020,1m008,elp
MR_2251-178,V,59485.256916, 4.882, 0.020,1m008,elp
MR_2251-178,V,59487.068947, 5.051, 0.014,1m001,tfn
MR_2251-178,V,59487.068947, 5.048, 0.014,1m001,tfn
MR_2251-178,V,59487.069956, 5.053, 0.014,1m001,tfn
MR_2251-178,V,59487.069956, 5.052, 0.014,1m001,tfn
MR_2251-178,V,59488.263330, 5.031, 0.013,1m005,lsc
MR_2251-178,V,59488.263330, 5.026, 0.013,1m005,lsc
MR_2251-178,V,59488.264339, 5.018, 0.013,1m005,lsc
MR_2251-178,V,59488.264339, 5.014, 0.013,1m005,lsc
MR_2251-178,V,59489.123697, 5.055, 0.012,1m009,lsc
MR_2251-178,V,59489.123697, 5.033, 0.012,1m009,lsc
MR_2251-178,V,59489.124696, 5.078, 0.012,1m009,lsc
MR_2251-178,V,59489.124696, 5.075, 0.012,1m009,lsc
MR_2251-178,V,59490.132915, 5.001, 0.017,1m008,elp
MR_2251-178,V,59490.132915, 5.005, 0.017,1m008,elp
MR_2251-178,V,59490.133923, 4.972, 0.017,1m008,elp
MR_2251-178,V,59490.133923, 4.978, 0.017,1m008,elp
MR_2251-178,V,59490.554217, 4.992, 0.012,1m011,coj
MR_2251-178,V,59490.554217, 4.997, 0.012,1m011,coj
MR_2251-178,V,59490.555237, 4.993, 0.012,1m011,coj
MR_2251-178,V,59490.555237, 4.987, 0.012,1m011,coj
MR_2251-178,V,59491.644916, 4.932, 0.013,1m003,coj
MR_2251-178,V,59491.644916, 4.933, 0.013,1m003,coj
MR_2251-178,V,59491.645924, 4.939, 0.013,1m003,coj
MR_2251-178,V,59491.645924, 4.943, 0.013,1m003,coj
MR_2251-178,V,59492.846675, 5.045, 0.017,1m013,cpt
MR_2251-178,V,59492.846675, 5.045, 0.017,1m013,cpt
MR_2251-178,V,59492.847673, 5.044, 0.017,1m013,cpt
MR_2251-178,V,59492.847673, 5.034, 0.017,1m013,cpt
MR_2251-178,V,59493.847969, 5.007, 0.016,1m010,cpt
MR_2251-178,V,59493.847969, 5.009, 0.016,1m010,cpt
MR_2251-178,V,59493.848978, 5.028, 0.016,1m010,cpt
MR_2251-178,V,59493.848978, 5.029, 0.016,1m010,cpt
MR_2251-178,V,59494.952424, 5.078, 0.017,1m012,cpt
MR_2251-178,V,59494.952424, 5.094, 0.017,1m012,cpt
MR_2251-178,V,59494.953409, 5.094, 0.017,1m012,cpt
MR_2251-178,V,59494.953409, 5.099, 0.017,1m012,cpt
MR_2251-178,V,59494.977353, 5.031, 0.016,1m010,cpt
MR_2251-178,V,59494.977353, 5.035, 0.016,1m010,cpt
MR_2251-178,V,59494.978350, 5.035, 0.016,1m010,cpt
MR_2251-178,V,59494.978350, 5.027, 0.016,1m010,cpt
MR_2251-178,V,59496.001080, 5.080, 0.019,1m013,cpt
MR_2251-178,V,59496.001080, 5.087, 0.019,1m013,cpt
MR_2251-178,V,59496.002088, 5.080, 0.019,1m013,cpt
MR_2251-178,V,59496.002088, 5.074, 0.019,1m013,cpt
MR_2251-178,V,59496.207703, 5.114, 0.013,1m009,lsc
MR_2251-178,V,59496.207703, 5.116, 0.013,1m009,lsc
MR_2251-178,V,59496.208711, 5.152, 0.014,1m009,lsc
MR_2251-178,V,59496.208711, 5.163, 0.014,1m009,lsc
MR_2251-178,V,59496.955519, 5.213, 0.013,1m001,tfn
MR_2251-178,V,59496.955519, 5.218, 0.013,1m001,tfn
MR_2251-178,V,59496.956516, 5.204, 0.013,1m001,tfn
MR_2251-178,V,59496.956516, 5.211, 0.013,1m001,tfn
MR_2251-178,V,59498.084326, 5.269, 0.012,1m009,lsc
MR_2251-178,V,59498.084326, 5.272, 0.012,1m009,lsc
MR_2251-178,V,59498.085323, 5.259, 0.012,1m009,lsc
MR_2251-178,V,59498.085323, 5.254, 0.012,1m009,lsc
MR_2251-178,V,59499.090696, 5.179, 0.017,1m005,lsc
MR_2251-178,V,59499.090696, 5.177, 0.017,1m005,lsc
MR_2251-178,V,59499.091751, 5.210, 0.022,1m005,lsc
MR_2251-178,V,59499.091751, 5.209, 0.022,1m005,lsc
MR_2251-178,V,59499.164648, 5.217, 0.017,1m009,lsc
MR_2251-178,V,59499.164648, 5.227, 0.017,1m009,lsc
MR_2251-178,V,59499.165645, 5.219, 0.018,1m009,lsc
MR_2251-178,V,59499.165645, 5.221, 0.018,1m009,lsc
MR_2251-178,V,59500.829202, 5.204, 0.020,1m013,tfn
MR_2251-178,V,59500.829202, 5.204, 0.020,1m013,tfn
MR_2251-178,V,59500.830210, 5.214, 0.020,1m013,tfn
MR_2251-178,V,59500.830210, 5.217, 0.020,1m013,tfn
MR_2251-178,V,59502.104833, 5.026, 0.027,1m008,elp
MR_2251-178,V,59502.104833, 5.035, 0.027,1m008,elp
MR_2251-178,V,59502.105853, 5.059, 0.026,1m008,elp
MR_2251-178,V,59502.105853, 5.067, 0.027,1m008,elp
MR_2251-178,V,59505.394751, 5.223, 0.021,1m011,coj
MR_2251-178,V,59505.394751, 5.223, 0.021,1m011,coj
MR_2251-178,V,59505.395770, 5.200, 0.021,1m011,coj
MR_2251-178,V,59505.395770, 5.201, 0.021,1m011,coj
MR_2251-178,V,59505.510348, 5.252, 0.021,1m011,coj
MR_2251-178,V,59505.510348, 5.248, 0.021,1m011,coj
MR_2251-178,V,59505.511393, 5.171, 0.021,1m011,coj
MR_2251-178,V,59505.511393, 5.183, 0.021,1m011,coj
MR_2251-178,V,59506.883755, 5.143, 0.028,1m010,cpt
MR_2251-178,V,59506.883755, 5.136, 0.028,1m010,cpt
MR_2251-178,V,59506.884764, 5.165, 0.028,1m010,cpt
MR_2251-178,V,59506.884764, 5.171, 0.028,1m010,cpt
MR_2251-178,V,59508.518562, 5.232, 0.018,1m011,coj
MR_2251-178,V,59508.518562, 5.231, 0.018,1m011,coj
MR_2251-178,V,59508.519559, 5.225, 0.018,1m011,coj
MR_2251-178,V,59508.519559, 5.224, 0.018,1m011,coj
MR_2251-178,V,59509.561926, 5.216, 0.018,1m011,coj
MR_2251-178,V,59509.561926, 5.208, 0.018,1m011,coj
MR_2251-178,V,59509.562935, 5.242, 0.018,1m011,coj
MR_2251-178,V,59509.562935, 5.238, 0.018,1m011,coj
MR_2251-178,V,59510.583690, 5.279, 0.037,1m011,coj
MR_2251-178,V,59510.583690, 5.277, 0.037,1m011,coj
MR_2251-178,V,59510.584687, 5.347, 0.037,1m011,coj
MR_2251-178,V,59510.584687, 5.355, 0.038,1m011,coj
MR_2251-178,V,59511.489153, 5.149, 0.012,1m003,coj
MR_2251-178,V,59511.489153, 5.146, 0.012,1m003,coj
MR_2251-178,V,59511.490173, 5.181, 0.012,1m003,coj
MR_2251-178,V,59511.490173, 5.181, 0.012,1m003,coj
MR_2251-178,V,59511.839444, 5.136, 0.017,1m012,cpt
MR_2251-178,V,59511.839444, 5.138, 0.017,1m012,cpt
MR_2251-178,V,59511.840452, 5.204, 0.017,1m012,cpt
MR_2251-178,V,59511.840452, 5.200, 0.017,1m012,cpt
MR_2251-178,V,59513.575924, 5.113, 0.013,1m011,coj
MR_2251-178,V,59513.575924, 5.111, 0.013,1m011,coj
MR_2251-178,V,59513.576924, 5.098, 0.013,1m011,coj
MR_2251-178,V,59513.576924, 5.108, 0.013,1m011,coj
MR_2251-178,V,59513.926958, 5.080, 0.019,1m013,cpt
MR_2251-178,V,59513.926958, 5.075, 0.019,1m013,cpt
MR_2251-178,V,59513.927955, 5.145, 0.019,1m013,cpt
MR_2251-178,V,59513.927955, 5.134, 0.019,1m013,cpt
MR_2251-178,V,59515.814621, 5.191, 0.015,1m013,tfn
MR_2251-178,V,59515.814621, 5.199, 0.015,1m013,tfn
MR_2251-178,V,59515.815618, 5.151, 0.015,1m013,tfn
MR_2251-178,V,59515.815618, 5.154, 0.015,1m013,tfn
MR_2251-178,V,59516.853111, 5.201, 0.014,1m013,tfn
MR_2251-178,V,59516.853111, 5.212, 0.014,1m013,tfn
MR_2251-178,V,59516.854120, 5.185, 0.014,1m013,tfn
MR_2251-178,V,59516.854120, 5.193, 0.014,1m013,tfn
MR_2251-178,V,59517.825905, 5.215, 0.013,1m001,tfn
MR_2251-178,V,59517.825905, 5.215, 0.013,1m001,tfn
MR_2251-178,V,59517.826913, 5.197, 0.013,1m001,tfn
MR_2251-178,V,59517.826913, 5.198, 0.013,1m001,tfn
MR_2251-178,V,59518.891699, 5.142, 0.021,1m013,cpt
MR_2251-178,V,59518.891699, 5.145, 0.021,1m013,cpt
MR_2251-178,V,59518.892696, 5.084, 0.018,1m013,cpt
MR_2251-178,V,59518.892696, 5.088, 0.018,1m013,cpt
MR_2251-178,V,59519.905675, 5.201, 0.013,1m001,tfn
MR_2251-178,V,59519.905675, 5.202, 0.013,1m001,tfn
MR_2251-178,V,59519.906707, 5.191, 0.013,1m001,tfn
MR_2251-178,V,59519.906707, 5.207, 0.013,1m001,tfn
MR_2251-178,V,59520.884797, 5.134, 0.016,1m010,cpt
MR_2251-178,V,59520.884797, 5.132, 0.016,1m010,cpt
MR_2251-178,V,59520.885806, 5.123, 0.016,1m010,cpt
MR_2251-178,V,59520.885806, 5.125, 0.016,1m010,cpt
MR_2251-178,V,59522.061847, 5.244, 0.012,1m009,lsc
MR_2251-178,V,59522.061847, 5.250, 0.012,1m009,lsc
MR_2251-178,V,59522.062855, 5.222, 0.012,1m009,lsc
MR_2251-178,V,59522.062855, 5.227, 0.012,1m009,lsc
MR_2251-178,V,59522.847739, 5.248, 0.018,1m012,cpt
MR_2251-178,V,59522.847739, 5.250, 0.018,1m012,cpt
MR_2251-178,V,59522.848748, 5.196, 0.018,1m012,cpt
MR_2251-178,V,59522.848748, 5.197, 0.018,1m012,cpt
MR_2251-178,V,59523.774208, 5.203, 0.017,1m012,cpt
MR_2251-178,V,59523.774208, 5.205, 0.017,1m012,cpt
MR_2251-178,V,59523.775205, 5.160, 0.017,1m012,cpt
MR_2251-178,V,59523.775205, 5.156, 0.017,1m012,cpt
MR_2251-178,V,59526.100799, 5.308, 0.014,1m006,elp
MR_2251-178,V,59526.100799, 5.311, 0.014,1m006,elp
MR_2251-178,V,59526.101796, 5.298, 0.014,1m006,elp
MR_2251-178,V,59526.101796, 5.287, 0.014,1m006,elp
MR_2251-178,V,59526.878529, 5.274, 0.014,1m013,tfn
MR_2251-178,V,59526.878529, 5.276, 0.014,1m013,tfn
MR_2251-178,V,59526.879527, 5.350, 0.014,1m013,tfn
MR_2251-178,V,59526.879527, 5.361, 0.014,1m013,tfn
MR_2251-178,V,59528.020201, 5.351, 0.013,1m005,lsc
MR_2251-178,V,59528.020201, 5.353, 0.013,1m005,lsc
MR_2251-178,V,59528.021198, 5.312, 0.013,1m005,lsc
MR_2251-178,V,59528.021198, 5.317, 0.013,1m005,lsc
MR_2251-178,V,59532.516462, 5.175, 0.020,1m003,coj
MR_2251-178,V,59532.516462, 5.184, 0.020,1m003,coj
MR_2251-178,V,59532.517483, 5.189, 0.020,1m003,coj
MR_2251-178,V,59532.517483, 5.189, 0.020,1m003,coj
MR_2251-178,V,59533.096785, 5.315, 0.025,1m008,elp
MR_2251-178,V,59533.096785, 5.324, 0.025,1m008,elp
MR_2251-178,V,59533.097795, 5.305, 0.025,1m008,elp
MR_2251-178,V,59533.097795, 5.303, 0.025,1m008,elp
MR_2251-178,V,59533.793721, 5.345, 0.027,1m013,cpt
MR_2251-178,V,59533.793721, 5.341, 0.027,1m013,cpt
MR_2251-178,V,59533.794721, 5.325, 0.027,1m013,cpt
MR_2251-178,V,59533.794721, 5.332, 0.027,1m013,cpt
MR_2251-178,V,59534.790501, 5.373, 0.024,1m012,cpt
MR_2251-178,V,59534.791510, 5.409, 0.024,1m012,cpt
MR_2251-178,V,59536.467978, 5.319, 0.026,1m003,coj
MR_2251-178,V,59536.468975, 5.224, 0.025,1m003,coj
MR_2251-178,V,59538.847510, 5.400, 0.071,1m010,cpt
MR_2251-178,V,59538.848519, 5.245, 0.049,1m010,cpt
MR_2251-178,V,59542.898746, 5.337, 0.054,1m001,tfn
MR_2251-178,V,59542.899743, 5.187, 0.082,1m001,tfn
MR_2251-178,V,59543.880064, 5.320, 0.022,1m012,cpt
MR_2251-178,V,59543.881072, 5.258, 0.022,1m012,cpt
MR_2251-178,V,59545.020997, 5.380, 0.016,1m005,lsc
MR_2251-178,V,59545.021995, 5.362, 0.015,1m005,lsc
MR_2251-178,V,59546.038243, 5.366, 0.013,1m005,lsc
MR_2251-178,V,59546.039252, 5.345, 0.013,1m005,lsc
MR_2251-178,V,59547.075594, 5.418, 0.015,1m006,elp
MR_2251-178,V,59547.076602, 5.430, 0.015,1m006,elp
MR_2251-178,V,59548.055345, 5.356, 0.031,1m006,elp
MR_2251-178,V,59548.056353, 5.389, 0.024,1m006,elp
MR_2251-178,V,59549.127627, 5.363, 0.016,1m006,elp
MR_2251-178,V,59549.128623, 5.356, 0.016,1m006,elp
MR_2251-178,V,59550.092888, 5.319, 0.015,1m006,elp
MR_2251-178,V,59550.093897, 5.311, 0.015,1m006,elp
MR_2251-178,V,59550.479469, 5.198, 0.013,1m011,coj
MR_2251-178,V,59550.480477, 5.247, 0.013,1m011,coj
MR_2251-178,V,59554.057955, 5.324, 0.015,1m006,elp
MR_2251-178,V,59554.058952, 5.307, 0.015,1m006,elp
MR_2251-178,V,59555.080258, 5.232, 0.015,1m004,lsc
MR_2251-178,V,59555.081267, 5.206, 0.015,1m004,lsc
MR_2251-178,V,59556.814960, 5.324, 0.015,1m001,tfn
MR_2251-178,V,59556.815980, 5.314, 0.014,1m001,tfn
MR_2251-178,V,59559.798023, 5.234, 0.027,1m012,cpt
MR_2251-178,V,59559.799031, 5.294, 0.027,1m012,cpt
MR_2251-178,V,59560.080409, 5.202, 0.024,1m008,elp
MR_2251-178,V,59560.081418, 5.183, 0.024,1m008,elp
MR_2251-178,V,59561.067076, 5.250, 0.023,1m008,elp
MR_2251-178,V,59561.068085, 5.262, 0.023,1m008,elp
MR_2251-178,V,59562.089815, 5.213, 0.025,1m008,elp
MR_2251-178,V,59562.090835, 5.215, 0.024,1m008,elp
MR_2251-178,V,59563.077986, 5.213, 0.050,1m008,elp
MR_2251-178,V,59563.078994, 5.291, 0.038,1m008,elp
MR_2251-178,V,59564.798523, 5.185, 0.026,1m010,cpt
MR_2251-178,V,59564.799521, 5.179, 0.026,1m010,cpt
MR_2251-178,V,59565.853610, 5.382, 0.019,1m001,tfn
MR_2251-178,V,59565.854618, 5.382, 0.019,1m001,tfn
MR_2251-178,V,59567.046209, 5.294, 0.020,1m004,lsc
MR_2251-178,V,59567.047218, 5.294, 0.020,1m004,lsc
MR_2251-178,V,59568.047802, 5.441, 0.018,1m005,lsc
MR_2251-178,V,59568.048811, 5.379, 0.018,1m005,lsc
MR_2251-178,V,59569.045674, 5.255, 0.015,1m004,lsc
MR_2251-178,V,59570.052642, 5.305, 0.015,1m004,lsc
MR_2251-178,V,59570.053651, 5.308, 0.015,1m004,lsc
MR_2251-178,V,59571.044990, 5.385, 0.014,1m005,lsc
MR_2251-178,V,59571.045999, 5.357, 0.014,1m005,lsc
MR_2251-178,V,59572.061359, 5.296, 0.017,1m006,elp
MR_2251-178,V,59572.062356, 5.275, 0.017,1m006,elp
MR_2251-178,V,59573.049857, 5.367, 0.014,1m005,lsc
MR_2251-178,V,59573.050866, 5.377, 0.014,1m005,lsc
MR_2251-178,V,59574.049659, 5.333, 0.017,1m006,elp
MR_2251-178,V,59574.050657, 5.250, 0.017,1m006,elp
MR_2251-178,V,59575.060723, 5.268, 0.019,1m006,elp
MR_2251-178,V,59575.061777, 5.278, 0.018,1m006,elp
MR_2251-178,V,59577.428196, 5.187, 0.017,1m011,coj
MR_2251-178,V,59577.429205, 5.182, 0.017,1m011,coj
MR_2251-178,V,59578.051513, 5.237, 0.018,1m008,elp
MR_2251-178,V,59578.052533, 5.230, 0.018,1m008,elp
MR_2251-178,V,59578.815347, 5.332, 0.015,1m001,tfn
MR_2251-178,V,59578.816355, 5.301, 0.014,1m001,tfn
MR_2251-178,V,59579.815398, 5.322, 0.014,1m001,tfn
MR_2251-178,V,59579.816406, 5.339, 0.014,1m001,tfn
MR_2251-178,V,59581.806308, 5.178, 0.020,1m014,tfn
MR_2251-178,V,59581.807305, 5.232, 0.019,1m014,tfn
MR_2251-178,V,59582.806750, 5.249, 0.022,1m001,tfn
MR_2251-178,V,59582.807758, 5.316, 0.020,1m001,tfn
MR_2251-178,V,59684.402045, 5.251, 0.016,1m009,lsc
MR_2251-178,V,59684.403031, 5.209, 0.017,1m009,lsc
MR_2251-178,V,59685.402232, 5.263, 0.023,1m009,lsc
MR_2251-178,V,59685.403248, 5.238, 0.023,1m009,lsc
MR_2251-178,V,59687.402307, 5.154, 0.024,1m004,lsc
MR_2251-178,V,59687.403316, 5.207, 0.024,1m004,lsc
MR_2251-178,V,59689.149452, 5.127, 0.030,1m012,cpt
MR_2251-178,V,59689.150461, 5.120, 0.029,1m012,cpt
MR_2251-178,V,59690.381238, 5.081, 0.020,1m009,lsc
MR_2251-178,V,59690.382235, 5.093, 0.020,1m009,lsc
MR_2251-178,V,59691.124734, 5.013, 0.033,1m010,cpt
MR_2251-178,V,59691.125728, 4.984, 0.034,1m010,cpt
MR_2251-178,V,59691.378556, 5.099, 0.021,1m005,lsc
MR_2251-178,V,59691.379565, 5.097, 0.021,1m005,lsc
MR_2251-178,V,59692.405900, 5.078, 0.018,1m009,lsc
MR_2251-178,V,59692.406886, 5.060, 0.018,1m009,lsc
MR_2251-178,V,59693.405803, 5.110, 0.017,1m005,lsc
MR_2251-178,V,59693.406800, 5.122, 0.017,1m005,lsc
MR_2251-178,V,59698.395131, 4.941, 0.015,1m004,lsc
MR_2251-178,V,59698.396119, 5.007, 0.015,1m004,lsc
MR_2251-178,V,59699.794712, 4.898, 0.013,1m011,coj
MR_2251-178,V,59699.795732, 4.880, 0.013,1m011,coj
MR_2251-178,V,59700.378580, 4.995, 0.014,1m009,lsc
MR_2251-178,V,59700.379566, 5.005, 0.014,1m009,lsc
MR_2251-178,V,59701.739413, 4.884, 0.014,1m003,coj
MR_2251-178,V,59701.740426, 4.886, 0.014,1m003,coj
MR_2251-178,V,59705.086584, 4.790, 0.023,1m012,cpt
MR_2251-178,V,59705.087593, 4.784, 0.023,1m012,cpt
MR_2251-178,V,59709.152276, 4.759, 0.019,1m010,cpt
MR_2251-178,V,59709.153285, 4.809, 0.019,1m010,cpt
MR_2251-178,V,59713.148851, 4.747, 0.020,1m012,cpt
MR_2251-178,V,59713.149848, 4.734, 0.020,1m012,cpt
MR_2251-178,V,59714.123945, 4.729, 0.029,1m010,cpt
MR_2251-178,V,59714.124942, 4.649, 0.028,1m010,cpt
MR_2251-178,V,59715.313007, 4.734, 0.030,1m005,lsc
MR_2251-178,V,59715.314015, 4.749, 0.030,1m005,lsc
MR_2251-178,V,59716.056374, 4.627, 0.042,1m012,cpt
MR_2251-178,V,59716.057373, 4.629, 0.042,1m012,cpt
MR_2251-178,V,59717.053797, 4.541, 0.092,1m012,cpt
MR_2251-178,V,59717.054795, 4.710, 0.087,1m012,cpt
MR_2251-178,V,59718.390340, 4.582, 0.021,1m004,lsc
MR_2251-178,V,59718.391337, 4.638, 0.022,1m004,lsc
MR_2251-178,V,59719.411152, 4.814, 0.019,1m005,lsc
MR_2251-178,V,59719.412160, 4.806, 0.020,1m005,lsc
MR_2251-178,V,59720.412460, 4.550, 0.083,1m004,lsc
MR_2251-178,V,59720.413468, 4.518, 0.103,1m004,lsc
MR_2251-178,V,59724.402244, 4.857, 0.030,1m005,lsc
MR_2251-178,V,59724.403253, 4.931, 0.033,1m005,lsc
MR_2251-178,V,59725.391905, 4.831, 0.017,1m004,lsc
MR_2251-178,V,59725.392891, 4.754, 0.018,1m004,lsc
MR_2251-178,V,59726.304873, 4.809, 0.014,1m004,lsc
MR_2251-178,V,59726.305871, 4.773, 0.014,1m004,lsc
MR_2251-178,V,59727.284502, 4.756, 0.015,1m004,lsc
MR_2251-178,V,59727.285510, 4.779, 0.015,1m004,lsc
MR_2251-178,V,59729.429846, 4.817, 0.018,1m006,elp
MR_2251-178,V,59729.430854, 4.831, 0.018,1m006,elp
MR_2251-178,V,59732.426121, 4.867, 0.019,1m006,elp
MR_2251-178,V,59732.427130, 4.814, 0.021,1m006,elp
MR_2251-178,V,59734.095204, 4.814, 0.023,1m012,cpt
MR_2251-178,V,59734.096201, 4.882, 0.025,1m012,cpt
MR_2251-178,V,59735.134836, 4.918, 0.019,1m012,cpt
MR_2251-178,V,59735.135833, 4.905, 0.019,1m012,cpt
MR_2251-178,V,59736.149147, 4.917, 0.018,1m010,cpt
MR_2251-178,V,59736.150156, 4.910, 0.018,1m010,cpt
MR_2251-178,V,59737.165016, 4.900, 0.020,1m012,cpt
MR_2251-178,V,59737.166024, 4.891, 0.020,1m012,cpt
MR_2251-178,V,59737.343146, 5.488, 0.014,1m009,lsc
MR_2251-178,V,59737.344143, 6.508, 0.017,1m009,lsc
MR_2251-178,V,59738.341885, 4.848, 0.014,1m004,lsc
MR_2251-178,V,59738.342894, 4.841, 0.014,1m004,lsc
MR_2251-178,V,59740.193480, 4.855, 0.017,1m014,tfn
MR_2251-178,V,59740.194488, 4.883, 0.017,1m014,tfn
MR_2251-178,V,59740.992591, 4.737, 0.031,1m010,cpt
MR_2251-178,V,59740.993588, 4.752, 0.031,1m010,cpt
MR_2251-178,V,59743.630611, 4.763, 0.020,1m011,coj
MR_2251-178,V,59743.631607, 4.790, 0.020,1m011,coj
MR_2251-178,V,59744.664085, 4.783, 0.021,1m011,coj
MR_2251-178,V,59744.665083, 4.778, 0.021,1m011,coj
MR_2251-178,V,59745.767015, 4.851, 0.016,1m011,coj
MR_2251-178,V,59745.768023, 4.848, 0.016,1m011,coj
MR_2251-178,V,59747.018616, 4.697, 0.052,1m012,cpt
MR_2251-178,V,59747.019625, 4.669, 0.052,1m012,cpt
MR_2251-178,V,59747.755682, 4.806, 0.019,1m011,coj
MR_2251-178,V,59747.756679, 4.813, 0.019,1m011,coj
MR_2251-178,V,59751.400557, 4.921, 0.035,1m009,lsc
MR_2251-178,V,59751.401554, 4.520, 0.052,1m009,lsc
MR_2251-178,V,59755.957671, 4.737, 0.021,1m012,cpt
MR_2251-178,V,59755.958669, 4.810, 0.021,1m012,cpt
MR_2251-178,V,59762.261970, 4.879, 0.013,1m005,lsc
MR_2251-178,V,59762.262967, 4.858, 0.013,1m005,lsc
MR_2251-178,V,59766.420391, 4.870, 0.013,1m009,lsc
MR_2251-178,V,59766.421388, 4.841, 0.013,1m009,lsc
MR_2251-178,V,59771.578599, 4.674, 0.071,1m003,coj
MR_2251-178,V,59771.579608, 4.858, 0.031,1m003,coj
MR_2251-178,V,59781.103413, 6.115, 0.026,1m010,cpt
MR_2251-178,V,59781.104398, 5.808, 0.025,1m010,cpt
MR_2251-178,V,59785.901706, 4.772, 0.021,1m012,cpt
MR_2251-178,V,59785.902691, 4.678, 0.021,1m012,cpt
MR_2251-178,V,59790.555061, 4.674, 0.012,1m011,coj
MR_2251-178,V,59790.556070, 4.655, 0.012,1m011,coj
MR_2251-178,V,59795.314658, 4.656, 0.012,1m005,lsc
MR_2251-178,V,59795.315667, 4.667, 0.012,1m005,lsc
MR_2251-178,V,59799.921893, 4.508, 0.067,1m012,cpt
MR_2251-178,V,59799.922890, 4.481, 0.070,1m012,cpt
MR_2251-178,V,59806.715926, 4.772, 0.161,1m003,coj
MR_2251-178,V,59806.716760, 4.292, 0.137,1m003,coj
MR_2251-178,V,59807.389642, 5.748, 0.023,1m009,lsc
MR_2251-178,V,59807.390627, 5.822, 0.023,1m009,lsc
MR_2251-178,V,59812.474818, 4.400, 0.012,1m003,coj
MR_2251-178,V,59812.475826, 4.399, 0.012,1m003,coj
MR_2251-178,V,59817.183351, 4.465, 0.016,1m009,lsc
MR_2251-178,V,59817.184337, 4.647, 0.016,1m009,lsc
MR_2251-178,V,59821.891369, 4.475, 0.032,1m013,cpt
MR_2251-178,V,59821.892357, 4.414, 0.032,1m013,cpt
MR_2251-178,V,59823.943632, 4.337, 0.020,1m013,cpt
MR_2251-178,V,59823.944618, 4.343, 0.020,1m013,cpt
MR_2251-178,V,59828.119563, 4.368, 0.015,1m005,lsc
MR_2251-178,V,59828.120560, 4.349, 0.015,1m005,lsc
MR_2251-178,V,59828.586417, 4.266, 0.015,1m003,coj
MR_2251-178,V,59828.587414, 4.253, 0.015,1m003,coj
MR_2251-178,V,59829.871142, 4.152, 0.044,1m013,cpt
MR_2251-178,V,59829.872139, 4.250, 0.045,1m013,cpt
MR_2251-178,V,59833.062516, 4.207, 0.044,1m004,lsc
MR_2251-178,V,59833.149049, 4.397, 0.038,1m005,lsc
MR_2251-178,V,59833.150057, 4.333, 0.038,1m005,lsc
MR_2251-178,V,59834.193609, 4.243, 0.021,1m004,lsc
MR_2251-178,V,59834.194607, 4.302, 0.021,1m004,lsc
MR_2251-178,V,59835.269913, 4.071, 0.054,1m004,lsc
MR_2251-178,V,59835.270926, 4.092, 0.061,1m004,lsc
MR_2251-178,V,59836.251794, 4.300, 0.016,1m005,lsc
MR_2251-178,V,59836.252803, 4.330, 0.016,1m005,lsc
MR_2251-178,V,59837.294060, 4.254, 0.016,1m004,lsc
MR_2251-178,V,59837.295058, 4.250, 0.016,1m004,lsc
MR_2251-178,V,59838.334981, 4.306, 0.022,1m005,lsc
MR_2251-178,V,59838.335978, 4.310, 0.020,1m005,lsc
MR_2251-178,V,59840.293451, 4.245, 0.013,1m009,lsc
MR_2251-178,V,59840.294448, 4.252, 0.013,1m009,lsc
